restaurant_id,restaurant_name,tier,honest_merchant,day_of_week,hour_of_day,order_time,actual_ready_time,for_button_time,rider_arrival_time,pos_ticket_cleared_time,base_kpt_minutes,true_kpt_minutes,hidden_load,rider_present_at_press,merchant_bias_offset_min,naive_kpt_estimate,acceptance_latency_seconds,zomato_concurrent_orders,local_foot_traffic_index,competitor_platform_orders,actual_rider_wait_minutes,naive_kpt_error
R046,Crepe Cafe,T2,False,1,20,2025-01-21 20:39:01,2025-01-21 21:05:18.700000000,2025-01-21 21:06:01.090791,2025-01-21 21:02:13.809615,2025-01-21 21:05:44.142860,15,26.295,7.272,True,11.74,23.213,47.27,0,93.6,6,3.082,3.082
R046,Crepe Cafe,T2,False,1,21,2025-01-21 21:17:03,2025-01-21 21:36:30.960000000,2025-01-21 21:39:49.083590,2025-01-21 21:38:35.083590,2025-01-21 21:35:38.575354,15,19.466,3.357,True,11.74,21.535,25.64,0,67.25,0,0.0,2.069
R046,Crepe Cafe,T2,False,1,21,2025-01-21 21:22:07,2025-01-21 21:46:11.920000000,2025-01-21 21:45:59.258126,2025-01-21 21:45:26.258126,2025-01-21 21:43:49.349244,15,24.082,5.147,True,11.74,23.321,43.1,1,67.88,2,0.761,0.761
R046,Crepe Cafe,T2,False,1,21,2025-01-21 21:34:47,2025-01-21 22:01:08.120000000,2025-01-21 21:58:29.557676,2025-01-21 21:57:40.557676,2025-01-21 21:55:01.168102,15,26.352,6.787,False,11.74,22.893,54.07,1,72.55,4,3.459,3.459
R046,Crepe Cafe,T2,False,1,22,2025-01-21 22:15:37,2025-01-21 22:32:15.820000000,2025-01-21 22:39:58.601457,2025-01-21 22:39:01.601457,2025-01-21 22:33:35.881639,15,16.647,1.448,False,11.74,23.41,25.69,0,37.71,0,0.0,6.763
R046,Crepe Cafe,T2,False,1,22,2025-01-21 22:32:37,2025-01-21 23:01:53.620000000,2025-01-21 23:03:32.267872,2025-01-21 22:53:11.976800,2025-01-21 23:00:19.851550,15,29.277,9.636,True,11.74,20.583,50.34,0,42.5,5,8.694,8.694
R046,Crepe Cafe,T2,False,1,22,2025-01-21 22:55:49,2025-01-21 23:15:31.480000000,2025-01-21 23:20:52.235325,2025-01-21 23:20:14.235325,2025-01-21 23:11:51.744780,15,19.708,2.989,False,11.74,24.421,37.94,0,47.26,2,0.0,4.713
R046,Crepe Cafe,T2,False,1,23,2025-01-21 23:14:18,2025-01-21 23:34:07.080000000,2025-01-21 23:40:21.693553,2025-01-21 23:39:40.693553,2025-01-21 23:35:20.158241,15,19.818,2.894,False,11.74,25.378,38.08,0,10.05,3,0.0,5.56
R046,Crepe Cafe,T2,False,2,0,2025-01-22 00:49:31,2025-01-22 01:07:40.600000000,2025-01-22 01:18:55.135807,2025-01-22 01:17:33.135807,2025-01-22 01:06:19.917375,15,18.16,1.907,False,11.74,28.036,29.04,0,12.61,0,0.0,9.876
R046,Crepe Cafe,T2,False,2,2,2025-01-22 02:23:41,2025-01-22 02:39:06.200000000,2025-01-22 02:48:28.207864,2025-01-22 02:48:11.207864,2025-01-22 02:37:07.675144,15,15.42,0.353,False,11.74,24.503,23.4,0,8.58,2,0.0,9.083
R046,Crepe Cafe,T2,False,2,6,2025-01-22 06:47:31,2025-01-22 07:06:56.920000000,2025-01-22 07:10:39.368199,2025-01-22 07:10:19.368199,2025-01-22 07:04:59.755870,15,19.432,2.253,False,11.74,22.806,24.22,0,24.64,2,0.0,3.374
R046,Crepe Cafe,T2,False,2,6,2025-01-22 06:54:01,2025-01-22 07:10:24.820000000,2025-01-22 07:20:49.585645,2025-01-22 07:19:38.585645,2025-01-22 07:10:52.881612,15,16.397,0.0,False,11.74,25.626,13.39,1,14.32,0,0.0,9.229
R046,Crepe Cafe,T2,False,2,8,2025-01-22 08:10:25,2025-01-22 08:29:56.380000000,2025-01-22 08:32:56.936314,2025-01-22 08:32:12.694661,2025-01-22 08:33:37.598701,15,19.523,3.333,True,11.74,21.795,34.16,0,71.18,3,0.0,2.272
R046,Crepe Cafe,T2,False,2,8,2025-01-22 08:21:28,2025-01-22 08:40:52.000000000,2025-01-22 08:46:36.238985,2025-01-22 08:46:02.238985,2025-01-22 08:42:03.096987,15,19.4,2.387,False,11.74,24.571,30.89,1,61.56,0,0.0,5.171
R046,Crepe Cafe,T2,False,2,9,2025-01-22 09:16:45,2025-01-22 09:34:30.000000000,2025-01-22 09:41:23.218621,2025-01-22 09:40:43.218621,2025-01-22 09:34:51.543075,15,17.75,1.148,False,11.74,23.97,25.37,0,59.53,0,0.0,6.22
R046,Crepe Cafe,T2,False,2,12,2025-01-22 12:17:17,2025-01-22 12:38:49.280000000,2025-01-22 12:44:41.574734,2025-01-22 12:44:13.574734,2025-01-22 12:42:46.939915,15,21.538,4.224,False,11.74,26.943,32.77,0,89.6,0,0.0,5.405
R046,Crepe Cafe,T2,False,2,13,2025-01-22 13:45:56,2025-01-22 14:08:27.380000000,2025-01-22 14:15:44.169692,2025-01-22 14:14:17.169692,2025-01-22 14:07:43.056717,15,22.523,5.005,False,11.74,28.353,45.24,0,77.98,2,0.0,5.83
R046,Crepe Cafe,T2,False,2,13,2025-01-22 13:51:06,2025-01-22 14:15:32.400000000,2025-01-22 14:17:54.531072,2025-01-22 14:15:33.085335,2025-01-22 14:16:10.050834,15,24.44,5.894,True,11.74,24.451,40.67,1,76.56,7,0.0,0.011
R046,Crepe Cafe,T2,False,2,13,2025-01-22 13:59:33,2025-01-22 14:23:33.840000000,2025-01-22 14:24:04.303072,2025-01-22 14:22:46.303072,2025-01-22 14:22:10.664519,15,24.014,5.307,True,11.74,23.222,40.35,2,78.64,2,0.792,0.792
R046,Crepe Cafe,T2,False,2,14,2025-01-22 14:21:10,2025-01-22 14:46:50.440000000,2025-01-22 14:49:06.793122,2025-01-22 14:48:27.793122,2025-01-22 14:46:18.356331,15,25.674,7.142,False,11.74,27.297,53.35,0,52.59,4,0.0,1.623
R046,Crepe Cafe,T2,False,2,14,2025-01-22 14:39:50,2025-01-22 15:04:20.840000000,2025-01-22 15:05:05.038928,2025-01-22 15:04:20.038928,2025-01-22 15:03:47.199813,15,24.514,6.388,True,11.74,24.501,38.42,0,55.57,3,0.013,0.013
R046,Crepe Cafe,T2,False,2,17,2025-01-22 17:36:20,2025-01-22 17:54:09.020000000,2025-01-22 17:58:43.654343,2025-01-22 17:58:07.654343,2025-01-22 17:52:23.994761,15,17.817,2.375,False,11.74,21.794,25.54,0,46.23,1,0.0,3.977
R046,Crepe Cafe,T2,False,2,17,2025-01-22 17:39:27,2025-01-22 18:00:15.000000000,2025-01-22 18:04:54.472251,2025-01-22 17:58:58.698458,2025-01-22 18:04:22.805788,15,20.8,3.622,True,11.74,19.528,33.63,1,43.8,1,1.272,1.272
R046,Crepe Cafe,T2,False,2,18,2025-01-22 18:11:28,2025-01-22 18:33:21.940000000,2025-01-22 18:38:36.425721,2025-01-22 18:37:30.425721,2025-01-22 18:29:32.737230,15,21.899,4.282,False,11.74,26.04,40.13,0,67.07,2,0.0,4.141
R046,Crepe Cafe,T2,False,2,18,2025-01-22 18:29:03,2025-01-22 18:44:21.780000000,2025-01-22 18:53:17.336884,2025-01-22 18:52:00.336884,2025-01-22 18:48:00.248232,15,15.313,0.605,False,11.74,22.956,21.28,0,66.16,1,0.0,7.643
R046,Crepe Cafe,T2,False,2,18,2025-01-22 18:32:58,2025-01-22 18:52:59.320000000,2025-01-22 18:55:38.961260,2025-01-22 18:54:37.961260,2025-01-22 18:51:04.060420,15,20.022,2.879,False,11.74,21.666,40.98,1,70.97,2,0.0,1.644
R046,Crepe Cafe,T2,False,2,18,2025-01-22 18:59:08,2025-01-22 19:14:21.920000000,2025-01-22 19:21:32.154927,2025-01-22 19:20:28.154927,2025-01-22 19:19:51.468999,15,15.232,0.0,True,11.74,21.336,5.0,0,65.44,2,0.0,6.104
R046,Crepe Cafe,T2,False,2,19,2025-01-22 19:01:06,2025-01-22 19:23:55.020000000,2025-01-22 19:26:15.334645,2025-01-22 19:25:07.334645,2025-01-22 19:24:00.476809,15,22.817,4.505,True,11.74,24.022,43.83,1,90.68,8,0.0,1.205
R046,Crepe Cafe,T2,False,2,20,2025-01-22 20:22:06,2025-01-22 20:53:28.980000000,2025-01-22 20:52:37.550065,2025-01-22 20:40:27.195172,2025-01-22 20:50:50.586209,15,31.383,10.399,True,11.74,18.353,53.67,0,82.06,8,13.03,13.03
R046,Crepe Cafe,T2,False,2,20,2025-01-22 20:51:37,2025-01-22 21:12:19.000000000,2025-01-22 21:17:35.727628,2025-01-22 21:16:09.809023,2025-01-22 21:15:35.293970,15,20.7,3.905,True,11.74,24.547,39.26,0,87.47,4,0.0,3.847
R046,Crepe Cafe,T2,False,3,6,2025-01-23 06:00:22,2025-01-23 06:17:37.360000000,2025-01-23 06:25:34.429153,2025-01-23 06:25:04.429153,2025-01-23 06:16:16.389923,15,17.256,1.498,False,11.74,24.707,24.28,0,22.22,0,0.0,7.451
R046,Crepe Cafe,T2,False,3,8,2025-01-23 08:33:27,2025-01-23 08:52:27.240000000,2025-01-23 08:56:35.778249,2025-01-23 08:55:41.778249,2025-01-23 08:50:00.131247,15,19.004,2.091,False,11.74,22.246,24.83,0,72.4,2,0.0,3.242
R046,Crepe Cafe,T2,False,3,8,2025-01-23 08:35:29,2025-01-23 08:50:57.920000000,2025-01-23 09:05:38.819170,2025-01-23 09:04:10.819170,2025-01-23 08:46:53.837030,15,15.482,0.0,False,11.74,28.697,24.14,1,66.87,0,0.0,13.215
R046,Crepe Cafe,T2,False,3,9,2025-01-23 09:39:44,2025-01-23 09:56:29.660000000,2025-01-23 10:07:14.738072,2025-01-23 10:06:59.738072,2025-01-23 09:52:52.638394,15,16.761,1.182,False,11.74,27.262,30.95,0,58.26,1,0.0,10.501
R046,Crepe Cafe,T2,False,3,11,2025-01-23 11:53:50,2025-01-23 12:11:28.220000000,2025-01-23 12:22:40.728276,2025-01-23 12:21:36.728276,2025-01-23 12:10:07.261837,15,17.637,1.719,False,11.74,27.779,23.8,0,42.5,0,0.0,10.142
R046,Crepe Cafe,T2,False,3,12,2025-01-23 12:03:09,2025-01-23 12:28:53.760000000,2025-01-23 12:29:55.826757,2025-01-23 12:29:26.826757,2025-01-23 12:26:38.866088,15,25.746,6.677,True,11.74,26.297,48.23,1,83.39,5,0.0,0.551
R046,Crepe Cafe,T2,False,3,12,2025-01-23 12:13:56,2025-01-23 12:37:50.480000000,2025-01-23 12:40:04.075187,2025-01-23 12:38:15.719520,2025-01-23 12:37:54.649954,15,23.908,5.074,True,11.74,24.329,39.15,1,87.77,3,0.0,0.421
R046,Crepe Cafe,T2,False,3,16,2025-01-23 16:49:14,2025-01-23 17:05:56.060000000,2025-01-23 17:15:50.938162,2025-01-23 17:15:26.938162,2025-01-23 17:07:22.699970,15,16.701,1.93,False,11.74,26.216,31.64,0,36.85,1,0.0,9.515
R046,Crepe Cafe,T2,False,3,18,2025-01-23 18:20:14,2025-01-23 18:39:57.860000000,2025-01-23 18:47:59.796424,2025-01-23 18:46:39.796424,2025-01-23 18:37:22.402393,15,19.731,3.312,False,11.74,26.43,33.45,0,63.46,3,0.0,6.699
R046,Crepe Cafe,T2,False,3,18,2025-01-23 18:47:14,2025-01-23 19:03:34.160000000,2025-01-23 19:14:59.019298,2025-01-23 19:14:20.019298,2025-01-23 19:05:11.994728,15,16.336,0.652,False,11.74,27.1,14.84,0,65.24,1,0.0,10.764
R046,Crepe Cafe,T2,False,3,18,2025-01-23 18:49:36,2025-01-23 19:14:49.740000000,2025-01-23 19:19:56.499079,2025-01-23 19:18:56.499079,2025-01-23 19:10:58.592949,15,25.229,6.587,False,11.74,29.342,51.08,1,74.43,2,0.0,4.113
R046,Crepe Cafe,T2,False,3,19,2025-01-23 19:54:29,2025-01-23 20:09:04.760000000,2025-01-23 20:22:09.635681,2025-01-23 20:21:06.635681,2025-01-23 20:04:18.600759,15,14.596,0.0,False,11.74,26.627,19.93,0,97.53,0,0.0,12.031
R046,Crepe Cafe,T2,False,3,20,2025-01-23 20:13:41,2025-01-23 20:36:19.040000000,2025-01-23 20:42:30.580256,2025-01-23 20:41:37.580256,2025-01-23 20:33:05.234017,15,22.634,5.221,False,11.74,27.943,40.0,0,84.34,4,0.0,5.309
R046,Crepe Cafe,T2,False,3,20,2025-01-23 20:21:57,2025-01-23 20:49:02.280000000,2025-01-23 20:52:20.573427,2025-01-23 20:51:16.573427,2025-01-23 20:48:50.744583,15,27.088,7.034,True,11.74,29.326,46.76,1,93.09,5,0.0,2.238
R046,Crepe Cafe,T2,False,3,20,2025-01-23 20:24:38,2025-01-23 20:50:27.200000000,2025-01-23 20:49:03.986322,2025-01-23 20:48:09.327024,2025-01-23 20:47:53.178188,15,25.82,6.073,True,11.74,23.522,43.55,2,95.6,3,2.298,2.298
R046,Crepe Cafe,T2,False,3,20,2025-01-23 20:31:06,2025-01-23 21:01:26.820000000,2025-01-23 20:59:59.413551,2025-01-23 20:57:18.726421,2025-01-23 20:58:54.290069,15,30.347,9.213,True,11.74,26.212,65.03,2,82.42,11,4.135,4.135
R046,Crepe Cafe,T2,False,3,20,2025-01-23 20:51:01,2025-01-23 21:17:57.460000000,2025-01-23 21:22:09.330587,2025-01-23 21:19:27.295365,2025-01-23 21:22:23.069593,15,26.941,8.348,True,11.74,28.438,45.29,0,81.04,7,0.0,1.497
R046,Crepe Cafe,T2,False,3,21,2025-01-23 21:03:55,2025-01-23 21:28:14.020000000,2025-01-23 21:30:20.265876,2025-01-23 21:29:12.265876,2025-01-23 21:23:57.050328,15,24.317,5.608,False,11.74,25.288,44.81,1,62.75,4,0.0,0.971
R046,Crepe Cafe,T2,False,3,21,2025-01-23 21:28:54,2025-01-23 21:50:00.300000000,2025-01-23 21:57:14.207419,2025-01-23 21:55:50.207419,2025-01-23 21:49:00.704087,15,21.105,4.534,False,11.74,26.937,50.2,0,70.9,4,0.0,5.832
R046,Crepe Cafe,T2,False,3,21,2025-01-23 21:39:53,2025-01-23 22:04:30.500000000,2025-01-23 22:05:34.408346,2025-01-23 22:04:24.141056,2025-01-23 22:04:49.979154,15,24.625,6.599,True,11.74,24.519,32.51,1,64.97,3,0.106,0.106
R046,Crepe Cafe,T2,False,3,21,2025-01-23 21:43:10,2025-01-23 22:07:44.199999999,2025-01-23 22:12:16.377505,2025-01-23 22:10:58.377505,2025-01-23 22:07:01.480497,15,24.57,5.45,True,11.74,27.806,41.7,2,72.52,4,0.0,3.236
R046,Crepe Cafe,T2,False,3,21,2025-01-23 21:52:33,2025-01-23 22:12:28.380000000,2025-01-23 22:17:03.375235,2025-01-23 22:15:49.375235,2025-01-23 22:14:11.569294,15,19.923,3.001,True,11.74,23.273,27.19,2,67.45,1,0.0,3.35
R046,Crepe Cafe,T2,False,3,22,2025-01-23 22:04:41,2025-01-23 22:24:35.180000000,2025-01-23 22:31:05.297711,2025-01-23 22:29:53.297711,2025-01-23 22:27:09.134577,15,19.903,2.832,False,11.74,25.205,40.51,1,43.76,0,0.0,5.302
R046,Crepe Cafe,T2,False,4,8,2025-01-24 08:16:48,2025-01-24 08:32:21.300000000,2025-01-24 08:45:28.622471,2025-01-24 08:44:47.622471,2025-01-24 08:31:50.103566,15,15.555,0.0,False,11.74,27.994,20.86,0,64.06,0,0.0,12.439
R046,Crepe Cafe,T2,False,4,9,2025-01-24 09:16:42,2025-01-24 09:40:58.380000000,2025-01-24 09:44:19.527223,2025-01-24 09:43:39.527223,2025-01-24 09:40:12.694974,15,24.273,5.66,False,11.74,26.959,38.02,0,56.84,3,0.0,2.686
R046,Crepe Cafe,T2,False,4,9,2025-01-24 09:58:32,2025-01-24 10:19:46.640000000,2025-01-24 10:24:57.249201,2025-01-24 10:23:42.249201,2025-01-24 10:16:22.498300,15,21.244,3.874,False,11.74,25.171,44.51,0,53.17,3,0.0,3.927
R046,Crepe Cafe,T2,False,4,10,2025-01-24 10:38:17,2025-01-24 10:56:00.500000000,2025-01-24 11:09:18.436726,2025-01-24 11:08:49.436726,2025-01-24 10:52:54.646646,15,17.725,1.483,False,11.74,30.541,23.58,0,45.7,2,0.0,12.816
R046,Crepe Cafe,T2,False,4,12,2025-01-24 12:05:04,2025-01-24 12:29:43.780000000,2025-01-24 12:31:33.920248,2025-01-24 12:27:40.178725,2025-01-24 12:30:00.802114,15,24.663,6.55,True,11.74,22.603,46.4,0,99.15,4,2.06,2.06
R046,Crepe Cafe,T2,False,4,12,2025-01-24 12:43:36,2025-01-24 13:13:16.320000000,2025-01-24 13:14:18.577918,2025-01-24 13:11:32.692350,2025-01-24 13:13:05.968577,15,29.672,10.032,True,11.74,27.945,63.62,0,86.64,7,1.727,1.727
R046,Crepe Cafe,T2,False,4,13,2025-01-24 13:28:38,2025-01-24 13:47:46.280000000,2025-01-24 13:56:51.508457,2025-01-24 13:56:12.508457,2025-01-24 13:47:50.667150,15,19.138,2.593,False,11.74,27.575,40.35,0,75.99,2,0.0,8.437
R046,Crepe Cafe,T2,False,4,15,2025-01-24 15:08:54,2025-01-24 15:30:35.880000000,2025-01-24 15:34:22.927560,2025-01-24 15:34:04.927560,2025-01-24 15:31:54.106843,15,21.698,4.2,False,11.74,25.182,31.95,0,41.16,2,0.0,3.484
R046,Crepe Cafe,T2,False,4,16,2025-01-24 16:00:36,2025-01-24 16:16:46.380000000,2025-01-24 16:28:36.661420,2025-01-24 16:28:03.661420,2025-01-24 16:18:28.792357,15,16.173,0.648,False,11.74,27.461,24.51,0,45.21,2,0.0,11.288
R046,Crepe Cafe,T2,False,4,17,2025-01-24 17:36:24,2025-01-24 17:54:12.540000000,2025-01-24 18:00:28.763629,2025-01-24 17:59:39.763629,2025-01-24 17:56:38.931134,15,17.809,1.874,False,11.74,23.263,25.47,0,47.83,0,0.0,5.454
R046,Crepe Cafe,T2,False,4,19,2025-01-24 19:19:55,2025-01-24 19:44:54.460000000,2025-01-24 19:45:35.644001,2025-01-24 19:44:13.426951,2025-01-24 19:42:59.462538,15,24.991,7.091,True,11.74,24.307,58.29,0,95.82,3,0.684,0.684
R046,Crepe Cafe,T2,False,4,19,2025-01-24 19:28:42,2025-01-24 19:49:07.800000000,2025-01-24 19:52:59.576436,2025-01-24 19:52:35.576436,2025-01-24 19:49:00.053827,15,20.43,3.757,False,11.74,23.893,33.43,1,100.0,0,0.0,3.463
R046,Crepe Cafe,T2,False,4,20,2025-01-24 20:28:54,2025-01-24 20:50:55.440000000,2025-01-24 20:51:57.384538,2025-01-24 20:51:13.384538,2025-01-24 20:49:51.247021,15,22.024,4.674,True,11.74,22.323,33.69,0,92.33,3,0.0,0.299
R046,Crepe Cafe,T2,False,5,6,2025-01-25 06:17:15,2025-01-25 06:35:30.600000000,2025-01-25 06:46:01.088357,2025-01-25 06:45:12.088357,2025-01-25 06:30:20.648110,15,18.26,1.765,False,11.74,27.951,43.97,0,29.15,0,0.0,9.691
R046,Crepe Cafe,T2,False,5,6,2025-01-25 06:43:07,2025-01-25 07:02:07.120000000,2025-01-25 07:11:48.548996,2025-01-25 07:10:24.548996,2025-01-25 07:03:49.456205,15,19.002,3.043,False,11.74,27.292,29.72,0,30.77,1,0.0,8.29
R046,Crepe Cafe,T2,False,5,8,2025-01-25 08:05:41,2025-01-25 08:25:29.000000000,2025-01-25 08:31:21.249876,2025-01-25 08:30:51.249876,2025-01-25 08:24:01.791137,15,19.8,3.079,False,11.74,25.171,30.84,0,80.5,1,0.0,5.371
R046,Crepe Cafe,T2,False,5,10,2025-01-25 10:03:39,2025-01-25 10:24:44.460000000,2025-01-25 10:31:04.115639,2025-01-25 10:30:11.115639,2025-01-25 10:20:31.863001,15,21.091,3.89,False,11.74,26.535,39.37,0,50.61,1,0.0,5.444
R046,Crepe Cafe,T2,False,5,12,2025-01-25 12:06:17,2025-01-25 12:31:29.840000000,2025-01-25 12:33:32.198113,2025-01-25 12:28:38.181464,2025-01-25 12:32:59.317180,15,25.214,6.674,True,11.74,22.353,39.38,0,100.0,3,2.861,2.861
R046,Crepe Cafe,T2,False,5,12,2025-01-25 12:24:44,2025-01-25 12:48:00.979999999,2025-01-25 12:48:56.891889,2025-01-25 12:48:03.891889,2025-01-25 12:45:47.845588,15,23.283,5.843,False,11.74,23.332,36.14,0,100.0,5,0.0,0.049
R046,Crepe Cafe,T2,False,5,12,2025-01-25 12:27:33,2025-01-25 12:52:05.640000000,2025-01-25 12:58:29.952730,2025-01-25 12:57:33.952730,2025-01-25 12:53:21.327431,15,24.544,6.403,False,11.74,30.016,43.31,1,100.0,5,0.0,5.472
R046,Crepe Cafe,T2,False,5,12,2025-01-25 12:29:56,2025-01-25 12:58:38.180000000,2025-01-25 13:01:37.657663,2025-01-25 12:55:58.619397,2025-01-25 13:01:49.002702,15,28.703,8.384,True,11.74,26.044,52.24,2,100.0,3,2.659,2.659
R046,Crepe Cafe,T2,False,5,13,2025-01-25 13:08:01,2025-01-25 13:37:25.360000000,2025-01-25 13:38:12.221944,2025-01-25 13:33:20.449681,2025-01-25 13:35:13.416111,15,29.406,9.568,True,11.74,25.324,59.29,0,100.0,6,4.082,4.082
R046,Crepe Cafe,T2,False,5,14,2025-01-25 14:19:05,2025-01-25 14:44:41.480000000,2025-01-25 14:45:44.401019,2025-01-25 14:44:18.347679,2025-01-25 14:44:26.078988,15,25.608,7.317,True,11.74,25.222,42.38,0,69.08,6,0.386,0.386
R046,Crepe Cafe,T2,False,5,14,2025-01-25 14:26:54,2025-01-25 14:50:56.460000000,2025-01-25 14:50:32.319639,2025-01-25 14:48:48.974823,2025-01-25 14:50:54.756015,15,24.041,5.562,True,11.74,21.916,40.12,1,65.3,4,2.125,2.125
R046,Crepe Cafe,T2,False,5,15,2025-01-25 15:00:41,2025-01-25 15:21:01.940000000,2025-01-25 15:27:28.732586,2025-01-25 15:26:17.732586,2025-01-25 15:20:58.461911,15,20.349,3.649,False,11.74,25.612,39.14,0,48.29,2,0.0,5.263
R046,Crepe Cafe,T2,False,5,17,2025-01-25 17:50:48,2025-01-25 18:08:24.240000000,2025-01-25 18:17:57.384810,2025-01-25 18:17:23.384810,2025-01-25 18:09:24.059224,15,17.604,1.849,False,11.74,26.59,29.44,0,58.22,3,0.0,8.986
R046,Crepe Cafe,T2,False,5,19,2025-01-25 19:37:41,2025-01-25 20:00:48.740000000,2025-01-25 20:01:23.997025,2025-01-25 20:00:07.997025,2025-01-25 19:56:25.164838,15,23.129,5.367,True,11.74,22.45,52.85,0,100.0,5,0.679,0.679
R046,Crepe Cafe,T2,False,5,20,2025-01-25 20:05:46,2025-01-25 20:25:30.580000000,2025-01-25 20:32:29.615777,2025-01-25 20:31:32.615777,2025-01-25 20:26:21.064010,15,19.743,3.493,False,11.74,25.777,35.22,0,100.0,3,0.0,6.034
R046,Crepe Cafe,T2,False,5,20,2025-01-25 20:12:05,2025-01-25 20:39:43.340000000,2025-01-25 20:37:18.331445,2025-01-25 20:35:28.934627,2025-01-25 20:36:10.889374,15,27.639,7.702,True,11.74,23.399,51.17,1,100.0,11,4.24,4.24
R046,Crepe Cafe,T2,False,5,20,2025-01-25 20:23:26,2025-01-25 20:48:10.220000000,2025-01-25 20:49:53.650282,2025-01-25 20:48:31.169727,2025-01-25 20:47:53.767511,15,24.737,6.289,True,11.74,25.086,47.37,1,100.0,5,0.0,0.349
R046,Crepe Cafe,T2,False,5,20,2025-01-25 20:46:29,2025-01-25 21:06:21.500000000,2025-01-25 21:14:11.073556,2025-01-25 21:13:08.073556,2025-01-25 21:07:28.303012,15,19.875,3.182,False,11.74,26.651,31.87,0,100.0,3,0.0,6.776
R046,Crepe Cafe,T2,False,5,22,2025-01-25 22:04:39,2025-01-25 22:37:13.500000000,2025-01-25 22:39:01.435300,2025-01-25 22:32:42.314648,2025-01-25 22:37:11.331508,15,32.575,11.913,True,11.74,28.055,63.15,0,52.35,8,4.52,4.52
R046,Crepe Cafe,T2,False,5,23,2025-01-25 23:25:41,2025-01-25 23:41:51.620000000,2025-01-25 23:53:00.024219,2025-01-25 23:51:58.024219,2025-01-25 23:39:43.916408,15,16.177,1.005,False,11.74,26.284,21.31,0,21.9,0,0.0,10.107
R046,Crepe Cafe,T2,False,5,23,2025-01-25 23:49:05,2025-01-26 00:10:57.500000000,2025-01-26 00:13:46.103185,2025-01-26 00:13:31.103185,2025-01-26 00:08:23.698155,15,21.875,4.605,False,11.74,24.435,40.99,0,26.94,2,0.0,2.56
R046,Crepe Cafe,T2,False,6,4,2025-01-26 04:59:39,2025-01-26 05:16:25.680000000,2025-01-26 05:25:14.148804,2025-01-26 05:24:10.148804,2025-01-26 05:16:02.598929,15,16.778,1.26,False,11.74,24.519,14.32,0,16.21,0,0.0,7.741
R046,Crepe Cafe,T2,False,6,6,2025-01-26 06:36:03,2025-01-26 06:54:03.780000000,2025-01-26 07:04:00.477536,2025-01-26 07:03:11.477536,2025-01-26 06:53:42.432425,15,18.013,1.945,False,11.74,27.141,31.22,0,31.89,1,0.0,9.128
R046,Crepe Cafe,T2,False,6,8,2025-01-26 08:12:03,2025-01-26 08:31:45.420000000,2025-01-26 08:35:38.312460,2025-01-26 08:34:10.312460,2025-01-26 08:26:38.401956,15,19.707,3.032,False,11.74,22.122,34.7,0,81.62,1,0.0,2.415
R046,Crepe Cafe,T2,False,6,8,2025-01-26 08:29:42,2025-01-26 08:43:42.660000000,2025-01-26 08:56:17.917247,2025-01-26 08:54:49.917247,2025-01-26 08:45:06.114511,15,14.011,0.0,False,11.74,25.132,15.86,0,89.44,1,0.0,11.121
R046,Crepe Cafe,T2,False,6,8,2025-01-26 08:38:00,2025-01-26 08:56:30.780000000,2025-01-26 09:03:51.334297,2025-01-26 09:02:34.334297,2025-01-26 08:58:14.953407,15,18.513,1.685,False,11.74,24.572,26.07,1,84.27,2,0.0,6.059
R046,Crepe Cafe,T2,False,6,9,2025-01-26 09:53:50,2025-01-26 10:09:01.220000000,2025-01-26 10:21:22.117744,2025-01-26 10:21:06.117744,2025-01-26 10:07:29.871027,15,15.187,0.0,False,11.74,27.269,13.37,0,67.42,0,0.0,12.082
R046,Crepe Cafe,T2,False,6,9,2025-01-26 09:53:57,2025-01-26 10:16:21.900000000,2025-01-26 10:21:40.566937,2025-01-26 10:20:26.566937,2025-01-26 10:17:23.756593,15,22.415,4.406,False,11.74,26.493,41.69,1,67.22,0,0.0,4.078
R046,Crepe Cafe,T2,False,6,9,2025-01-26 09:54:55,2025-01-26 10:15:42.160000000,2025-01-26 10:24:20.680165,2025-01-26 10:23:07.680165,2025-01-26 10:15:33.511487,15,20.786,2.536,False,11.74,28.211,28.77,2,64.8,2,0.0,7.425
R046,Crepe Cafe,T2,False,6,12,2025-01-26 12:49:56,2025-01-26 13:14:18.680000000,2025-01-26 13:15:41.143816,2025-01-26 13:13:03.614708,2025-01-26 13:14:43.270067,15,24.378,6.143,True,11.74,23.127,50.24,0,100.0,4,1.251,1.251
R046,Crepe Cafe,T2,False,6,13,2025-01-26 13:07:25,2025-01-26 13:31:07.060000000,2025-01-26 13:32:16.859024,2025-01-26 13:31:02.159549,2025-01-26 13:32:25.901236,15,23.701,6.22,True,11.74,23.619,43.15,0,96.8,1,0.082,0.082
R046,Crepe Cafe,T2,False,6,17,2025-01-26 17:18:26,2025-01-26 17:35:19.640000000,2025-01-26 17:45:58.553472,2025-01-26 17:44:47.553472,2025-01-26 17:34:40.618090,15,16.894,0.745,False,11.74,26.359,19.64,0,60.18,0,0.0,9.465
R046,Crepe Cafe,T2,False,6,17,2025-01-26 17:43:12,2025-01-26 18:05:00.660000000,2025-01-26 18:07:36.459694,2025-01-26 18:07:08.459694,2025-01-26 17:57:51.451824,15,21.811,4.393,False,11.74,23.941,39.42,0,58.08,2,0.0,2.13
